ID,URL,Source_Domain,Source_Type,Title,Snippet,Publish_Date,Category_Guess,Score,Reason,Status,Collected_By,Added_On,Last_Checked,RepFlag,has_CVE,has_TID,has_IOC,has_MiningTok,has_NFSTok,has_SSHTok,SigFlag,Quality2,Quality4,__SelectedCategory
,https://blog.talosintelligence.com/wwbn-meddream-eclipse-vulnerabilities/,blog.talosintelligence.com,RSS,"WWBN, MedDream, Eclipse vulnerabilities","<p>Cisco Talos&#x2019; Vulnerability Discovery &amp; Research team recently disclosed seven vulnerabilities in WWBN AVideo, four in MedDream, and one in an Eclipse ThreadX module.</p><p>The vulnerabilities mentioned in this blog post have been patched by their respective vendors, all in adherence to<a href=""https://sec.cloudapps.cisco.com/security/center/resources/vendor_vulnerability_policy.html""> <u>Cisco&#x2019;s third-party vulnerability disclosure policy</u></a></p>",2025-08-06T12:00:22+00:00,SSH & Credential Abuse,0.6144,"dom_w=0.9, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.265724,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/crowdstrike-named-leader-forrester-wave-managed-detection-response-services-europe-q3-2025/,www.crowdstrike.com,RSS,"CrowdStrike Named a Leader in The Forrester Wave&trade;: Managed Detection and Response Services in Europe, Q3 2025",,2025-09-04T00:00:00-05:00,SSH & Credential Abuse,0.608,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834231,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/ember-2024-advancing-cybersecurity-ml-training-on-evasive-malware/,www.crowdstrike.com,RSS,EMBER2024: Advancing the Training of Cybersecurity ML Models Against Evasive Malware,,2025-09-03T00:00:00-05:00,SSH & Credential Abuse,0.608,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834301,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/secure-ai-at-machine-speed/,www.crowdstrike.com,RSS,Secure AI at Machine Speed: Defending the Growing Attack Surface,,2025-09-02T00:00:00-05:00,SSH & Credential Abuse,0.6079,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834356,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/crowdstrike-leader-2025-idc-marketscape-exposure-management/,www.crowdstrike.com,RSS,CrowdStrike Named a Leader in 2025 IDC MarketScape for Exposure Management,,2025-08-25T00:00:00-05:00,SSH & Credential Abuse,0.6078,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834514,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/crowdstrike-to-acquire-onum/,www.crowdstrike.com,RSS,CrowdStrike to Acquire Onum to Transform How Data Powers the Agentic SOC,,2025-08-27T00:00:00-05:00,SSH & Credential Abuse,0.6078,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834462,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/crowdstrike-leader-2025-idc-marketscape-worldwide-ir-services/,www.crowdstrike.com,RSS,CrowdStrike Named a Leader in 2025 IDC MarketScape for Worldwide Incident Response Services,,2025-08-27T00:00:00-05:00,SSH & Credential Abuse,0.6078,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834412,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/murky-panda-trusted-relationship-threat-in-cloud/,www.crowdstrike.com,RSS,MURKY PANDA: A Trusted-Relationship Threat in the Cloud,,2025-08-21T00:00:00-05:00,SSH & Credential Abuse,0.6077,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834561,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://www.crowdstrike.com/en-us/blog/defending-against-scattered-spider-with-falcon-next-gen-siem/,www.crowdstrike.com,RSS,Defending Against SCATTERED SPIDER with Falcon Next-Gen SIEM,,2025-08-14T00:00:00-05:00,SSH & Credential Abuse,0.6075,"dom_w=0.88, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:25.834708,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://ubuntu.com/security/notices/USN-7736-1,ubuntu.com,RSS,USN-7736-1: Django vulnerability,"It was discovered that Django incorrectly handled certain inputs.
An attacker could possibly use this issue to perform a SQL injection.",2025-09-03T17:01:50+00:00,SSH & Credential Abuse,0.5975,"dom_w=0.85, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T19:23:49.885079,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://ubuntu.com/security/notices/USN-7738-1,ubuntu.com,RSS,USN-7738-1: FFmpeg vulnerability,"It was discovered that FFmpeg incorrectly handled the calculation of
LPC order, which could lead to a stack-based buffer overflow. An attacker
could possibly use this issue to cause FFmpeg to crash, resulting in a
denial of service.",2025-09-04T01:02:49+00:00,SSH & Credential Abuse,0.5975,"dom_w=0.85, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T19:23:49.882673,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://redcanary.com/blog/news-events/cfp-tracker-september-2025/,redcanary.com,RSS,Red Canary CFP tracker: September 2025,Red Canary's monthly roundup of upcoming security conferences and calls for papers (CFP) submission deadlines,2025-09-02T19:46:08+00:00,SSH & Credential Abuse,0.5975,"dom_w=0.85, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T18:05:37.072260,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
,https://ubuntu.com/security/notices/USN-7732-1,ubuntu.com,RSS,USN-7732-1: KMail Account Wizard vulnerability,"It was discovered that KMail Account Wizard used HTTP rather than HTTPS
when retrieving certain email server configurations. An attacker could
possibly use this issue to cause email clients to use an
attacker-controlled email server.",2025-09-02T20:08:35+00:00,SSH & Credential Abuse,0.5975,"dom_w=0.85, rec=1.0, cat_hits=0, sig=0",New,,2025-09-05T19:23:49.885790,,1,0,0,0,0,0,0,0,1,1,SSH & Credential Abuse
